"Chimp","Partner","Condition","Session","Trial_New","nr","Food","Subject_1","Partner_2","Subject_3","Strong_Evidence_Subject","Strong_Evidence_Partner"
"Sally","Namukisa","Subject +, Partner +",1,"Filler_PC4",7,"Back",NA,"Back",NA,NA,"Back"
"Sally","Namukisa","Subject +, Partner +",1,"Filler_PE1",7,"Back",NA,"Back","Front",NA,"Back"
"Sally","Namukisa","Subject +, Partner +",1,"Filler_PE2",7,"Front",NA,"Front","Back",NA,"Front"
"Sally","Namukisa","Subject +, Partner +",1,"Filler_PE3",7,"Back",NA,"Back","Back",NA,"Back"
"Sally","Namukisa","Subject +, Partner +",1,"Filler_PE4",7,"Back",NA,"Back","Back",NA,"Back"
"Sally","Namukisa","Subject +, Partner +",1,"Trial_1",7,"Front","Front","Back","Front","Front","Back"
"Sally","Namukisa","Subject +, Partner +",1,"Trial_2",7,"Front","Front","Back","Front","Front","Back"
"Sally","Namukisa","Subject +, Partner +",1,"Trial_3",7,"Back","Back","Front","Back","Back","Front"
"Sally","Namukisa","Subject +, Partner +",1,"Trial_4",7,"Back","Back","Front","Back","Back","Front"
"Sally","Namukisa","Subject +, Partner +",1,"Trial_5",7,"Front","Front","Back","Back","Front","Back"
"Sally","Namukisa","Subject +, Partner +",1,"Trial_6",7,"Back","Back","Front","Back","Back","Front"
"Sally","Namukisa","Subject +, Partner +",1,"Trial_7",7,"Back","Back","Front","Back","Back","Front"
"Sally","Namukisa","Subject +, Partner +",1,"Trial_8",7,"Front","Back","Front","Back","Front","Back"
"Sally","Namukisa","Subject +, Partner -",3,"Filler_PC1",7,"Back",NA,"Back",NA,NA,"Back"
"Sally","Namukisa","Subject +, Partner -",3,"Filler_PC2",7,"Back",NA,"Back",NA,NA,"Back"
"Sally","Namukisa","Subject +, Partner -",3,"Filler_PC3",7,"Back",NA,"Back",NA,NA,"Back"
"Sally","Namukisa","Subject +, Partner -",3,"Filler_PC4",7,"Front",NA,"Front",NA,NA,"Front"
"Sally","Namukisa","Subject +, Partner -",3,"Filler_PE1",7,"Front",NA,"Front","Back",NA,"Front"
"Sally","Namukisa","Subject +, Partner -",3,"Filler_PE2",7,"Back",NA,"Back","Back",NA,"Back"
"Sally","Namukisa","Subject +, Partner -",3,"Filler_PE3",7,"Front",NA,"Front","Back",NA,"Front"
"Sally","Namukisa","Subject +, Partner -",3,"Filler_PE4",7,"Back",NA,"Back","Back",NA,"Back"
"Sally","Namukisa","Subject +, Partner -",3,"Trial_1",7,"Back","Back","Front","Back","Back","None"
"Sally","Namukisa","Subject +, Partner -",3,"Trial_2",7,"Back","Back","Front","Back","Back","None"
"Sally","Namukisa","Subject +, Partner -",3,"Trial_3",7,"Front","Front","Back","Front","Front","None"
"Sally","Namukisa","Subject +, Partner -",3,"Trial_4",7,"Front","Front","Back","Front","Front","None"
"Sally","Namukisa","Subject +, Partner -",3,"Trial_5",7,"Back","Back","Front","Back","Back","None"
"Sally","Namukisa","Subject +, Partner -",3,"Trial_6",7,"Front","Front","Back","Front","Front","None"
"Sally","Namukisa","Subject +, Partner -",3,"Trial_7",7,"Front","Front","Back","Front","Front","None"
"Sally","Namukisa","Subject +, Partner -",3,"Trial_8",7,"Back","Back","Front","Back","Back","None"
"Sally","Namukisa","Subject -, Partner +",4,"Filler_PC1",7,"Back",NA,"Back",NA,NA,"Back"
"Sally","Namukisa","Subject -, Partner +",4,"Filler_PC2",7,"Back",NA,"Back",NA,NA,"Back"
"Sally","Namukisa","Subject -, Partner +",4,"Filler_PC3",7,"Back",NA,"Back",NA,NA,"Back"
"Sally","Namukisa","Subject -, Partner +",4,"Filler_PC4",7,"Front",NA,"Front",NA,NA,"Front"
"Sally","Namukisa","Subject -, Partner +",4,"Filler_PE1",7,"Front",NA,"Front","Back",NA,"Front"
"Sally","Namukisa","Subject -, Partner +",4,"Filler_PE2",7,"Front",NA,"Front","Back",NA,"Front"
"Sally","Namukisa","Subject -, Partner +",4,"Filler_PE3",7,"Front",NA,"Front","Front",NA,"Front"
"Sally","Namukisa","Subject -, Partner +",4,"Filler_PE4",7,"Back",NA,"Back","Front",NA,"Back"
"Sally","Namukisa","Subject -, Partner +",4,"Trial_1",7,"Front","Back","Front","Back","None","Front"
"Sally","Namukisa","Subject -, Partner +",4,"Trial_2",7,"Back","Front","Back","Front","None","Back"
"Sally","Namukisa","Subject -, Partner +",4,"Trial_3",7,"Back","Front","Back","Front","None","Back"
"Sally","Namukisa","Subject -, Partner +",4,"Trial_4",7,"Front","Back","Front","Front","None","Front"
"Sally","Namukisa","Subject -, Partner +",4,"Trial_5",7,"Back","Front","Back","Front","None","Back"
"Sally","Namukisa","Subject -, Partner +",4,"Trial_6",7,"Back","Front","Back","Front","None","Back"
"Sally","Namukisa","Subject -, Partner +",4,"Trial_7",7,"Front","Back","Front","Back","None","Front"
"Sally","Namukisa","Subject -, Partner +",4,"Trial_8",7,"Front","Back","Front","Front","None","Front"
"Sally","Namukisa","Subject -, Partner -",2,"Filler_PC1",7,"Front",NA,"Front",NA,NA,"Front"
"Sally","Namukisa","Subject -, Partner -",2,"Filler_PC2",7,"Back",NA,"Back",NA,NA,"Back"
"Sally","Namukisa","Subject -, Partner -",2,"Filler_PC3",7,"Front",NA,"Front",NA,NA,"Front"
"Sally","Namukisa","Subject -, Partner -",2,"Filler_PC4",7,"Back",NA,"Back",NA,NA,"Back"
"Sally","Namukisa","Subject -, Partner -",2,"Filler_PE1",7,"Back",NA,"Back","Back",NA,"Back"
"Sally","Namukisa","Subject -, Partner -",2,"Filler_PE2",7,"Front",NA,"Front","Back",NA,"Front"
"Sally","Namukisa","Subject -, Partner -",2,"Filler_PE3",7,"Back",NA,"Back","Back",NA,"Back"
"Sally","Namukisa","Subject -, Partner -",2,"Filler_PE4",7,"Front",NA,"Front","Front",NA,"Front"
"Sally","Namukisa","Subject -, Partner -",2,"Trial_1",7,"Front","Front","Back","Front","None","None"
"Sally","Namukisa","Subject -, Partner -",2,"Trial_2",7,"Front","Back","Front","Back","None","None"
"Sally","Namukisa","Subject -, Partner -",2,"Trial_3",7,NA,"Back","Front","Back","None","None"
"Sally","Namukisa","Subject -, Partner -",2,"Trial_4",7,NA,"Back","Front","Back","None","None"
"Sally","Namukisa","Subject -, Partner -",2,"Trial_5",7,NA,"Back","Front","Back","None","None"
"Sally","Namukisa","Subject -, Partner -",2,"Trial_6",7,"Front","Back","Front","Back","None","None"
"Sally","Namukisa","Subject -, Partner -",2,"Trial_7",7,"Front","Front","Back","Front","None","None"
"Sally","Namukisa","Subject -, Partner -",2,"Trial_8",7,NA,"Back","Front","Back","None","None"
"Umugenzi","Rambo","Subject +, Partner +",3,"Filler_PC1",20,"Front",NA,"Front",NA,NA,"Front"
"Umugenzi","Rambo","Subject +, Partner +",3,"Filler_PC2",20,"Back",NA,"Back",NA,NA,"Back"
"Umugenzi","Rambo","Subject +, Partner +",3,"Filler_PC3",20,"Back",NA,"Back",NA,NA,"Back"
"Umugenzi","Rambo","Subject +, Partner +",3,"Filler_PC4",20,"Back",NA,"Back",NA,NA,"Back"
"Umugenzi","Rambo","Subject +, Partner +",3,"Filler_PE1",20,"Back",NA,"Back","Back",NA,"Back"
"Umugenzi","Rambo","Subject +, Partner +",3,"Filler_PE2",20,"Front",NA,"Front","Front",NA,"Front"
"Umugenzi","Rambo","Subject +, Partner +",3,"Filler_PE3",20,"Back",NA,"Back","Back",NA,"Back"
"Umugenzi","Rambo","Subject +, Partner +",3,"Filler_PE4",20,"Front",NA,"Front","Front",NA,"Front"
"Umugenzi","Rambo","Subject +, Partner +",3,"Trial_1",20,"Back","Back","Front","Back","Back","Front"
"Umugenzi","Rambo","Subject +, Partner +",3,"Trial_2",20,"Back","Back","Front","Back","Back","Front"
"Umugenzi","Rambo","Subject +, Partner +",3,"Trial_3",20,"Front","Front","Back","Front","Front","Back"
"Umugenzi","Rambo","Subject +, Partner +",3,"Trial_4",20,"Front","Front","Back","Front","Front","Back"
"Umugenzi","Rambo","Subject +, Partner +",3,"Trial_5",20,"Back","Back","Front","Back","Back","Front"
"Umugenzi","Rambo","Subject +, Partner +",3,"Trial_6",20,"Front","Front","Back","Front","Front","Back"
"Umugenzi","Rambo","Subject +, Partner +",3,"Trial_7",20,"Front","Front","Back","Front","Front","Back"
"Umugenzi","Rambo","Subject +, Partner +",3,"Trial_8",20,"Back","Back","Front","Back","Back","Front"
"Umugenzi","Rambo","Subject +, Partner -",4,"Filler_PC1",20,"Back",NA,"Back",NA,NA,"Back"
"Umugenzi","Rambo","Subject +, Partner -",4,"Filler_PC2",20,"Front",NA,"Front",NA,NA,"Front"
"Umugenzi","Rambo","Subject +, Partner -",4,"Filler_PC3",20,"Back",NA,"Back",NA,NA,"Back"
"Umugenzi","Rambo","Subject +, Partner -",4,"Filler_PC4",20,"Front",NA,"Front",NA,NA,"Front"
"Umugenzi","Rambo","Subject +, Partner -",4,"Filler_PE1",20,"Front",NA,"Front","Back",NA,"Front"
"Umugenzi","Rambo","Subject +, Partner -",4,"Filler_PE2",20,"Back",NA,"Back","Back",NA,"Back"
"Umugenzi","Rambo","Subject +, Partner -",4,"Filler_PE3",20,"Front",NA,"Front","Front",NA,"Front"
"Umugenzi","Rambo","Subject +, Partner -",4,"Filler_PE4",20,"Back",NA,"Back","Front",NA,"Back"
"Umugenzi","Rambo","Subject +, Partner -",4,"Trial_1",20,"Back","Back","Front","Back","Back","None"
"Umugenzi","Rambo","Subject +, Partner -",4,"Trial_2",20,"Back","Back","Front","Back","Back","None"
"Umugenzi","Rambo","Subject +, Partner -",4,"Trial_3",20,"Front","Back","Front","Front","Front","None"
"Umugenzi","Rambo","Subject +, Partner -",4,"Trial_4",20,"Front","Front","Back","Front","Front","None"
"Umugenzi","Rambo","Subject +, Partner -",4,"Trial_5",20,"Back","Back","Front","Back","Back","None"
"Umugenzi","Rambo","Subject +, Partner -",4,"Trial_6",20,"Front","Back","Front","Front","Front","None"
"Umugenzi","Rambo","Subject +, Partner -",4,"Trial_7",20,"Back","Back","Front","Back","Back","None"
"Umugenzi","Rambo","Subject +, Partner -",4,"Trial_8",20,"Front","Front","Back","Front","Front","None"
"Umugenzi","Rambo","Subject -, Partner +",2,"Filler_PC1",20,"Back",NA,"Back",NA,NA,"Back"
"Umugenzi","Rambo","Subject -, Partner +",2,"Filler_PC2",20,"Front",NA,"Front",NA,NA,"Front"
"Umugenzi","Rambo","Subject -, Partner +",2,"Filler_PC3",20,"Back",NA,"Back",NA,NA,"Back"
"Umugenzi","Rambo","Subject -, Partner +",2,"Filler_PC4",20,"Front",NA,"Front",NA,NA,"Front"
"Umugenzi","Rambo","Subject -, Partner +",2,"Filler_PE1",20,"Back",NA,"Back","Back",NA,"Back"
"Umugenzi","Rambo","Subject -, Partner +",2,"Filler_PE2",20,"Front",NA,"Front","Back",NA,"Front"
"Umugenzi","Rambo","Subject -, Partner +",2,"Filler_PE3",20,"Front",NA,"Front","Back",NA,"Front"
"Umugenzi","Rambo","Subject -, Partner +",2,"Filler_PE4",20,"Back",NA,"Back","Back",NA,"Back"
"Umugenzi","Rambo","Subject -, Partner +",2,"Trial_1",20,"Back","Front","Back","Front","None","Back"
"Umugenzi","Rambo","Subject -, Partner +",2,"Trial_2",20,"Front","Front","Back","Front","None","Front"
"Umugenzi","Rambo","Subject -, Partner +",2,"Trial_3",20,"Back","Front","Back","Back","None","Back"
"Umugenzi","Rambo","Subject -, Partner +",2,"Trial_4",20,"Front","Back","Front","Front","None","Front"
"Umugenzi","Rambo","Subject -, Partner +",2,"Trial_5",20,"Front","Back","Front","Back","None","Front"
"Umugenzi","Rambo","Subject -, Partner +",2,"Trial_6",20,"Back","Front","Back","Back","None","Back"
"Umugenzi","Rambo","Subject -, Partner +",2,"Trial_7",20,"Front","Back","Front","Back","None","Front"
"Umugenzi","Rambo","Subject -, Partner +",2,"Trial_8",20,"Front","Back","Front","Back","None","Front"
"Umugenzi","Rambo","Subject -, Partner -",1,"Filler_PC1",20,"Front",NA,"Front",NA,NA,"Front"
"Umugenzi","Rambo","Subject -, Partner -",1,"Filler_PC2",20,"Back",NA,"Back",NA,NA,"Back"
"Umugenzi","Rambo","Subject -, Partner -",1,"Filler_PC3",20,"Front",NA,"Front",NA,NA,"Front"
"Umugenzi","Rambo","Subject -, Partner -",1,"Filler_PC4",20,"Back",NA,"Back",NA,NA,"Back"
"Umugenzi","Rambo","Subject -, Partner -",1,"Filler_PE1",20,"Back",NA,"Back","Back",NA,"Back"
"Umugenzi","Rambo","Subject -, Partner -",1,"Filler_PE2",20,"Back",NA,"Back","Back",NA,"Back"
"Umugenzi","Rambo","Subject -, Partner -",1,"Filler_PE3",20,"Back",NA,"Back","Back",NA,"Back"
"Umugenzi","Rambo","Subject -, Partner -",1,"Filler_PE4",20,"Back",NA,"Back","Back",NA,"Back"
"Umugenzi","Rambo","Subject -, Partner -",1,"Trial_1",20,"Front","Front","Back","Front","None","None"
"Umugenzi","Rambo","Subject -, Partner -",1,"Trial_2",20,NA,"Back","Front","Back","None","None"
"Umugenzi","Rambo","Subject -, Partner -",1,"Trial_3",20,"Front","Back","Front","Back","None","None"
"Umugenzi","Rambo","Subject -, Partner -",1,"Trial_4",20,"Front","Back","Front","Back","None","None"
"Umugenzi","Rambo","Subject -, Partner -",1,"Trial_5",20,"Front","Front","Back","Front","None","None"
"Umugenzi","Rambo","Subject -, Partner -",1,"Trial_6",20,NA,"Back","Front","Back","None","None"
"Umugenzi","Rambo","Subject -, Partner -",1,"Trial_7",20,NA,"Back","Front","Back","None","None"
"Umugenzi","Rambo","Subject -, Partner -",1,"Trial_8",20,NA,"Back","Front","Back","None","None"
"Umutama","Namukisa","Subject +, Partner +",2,"Filler_PC1",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject +, Partner +",2,"Filler_PC2",13,"Back",NA,"Front",NA,NA,"Back"
"Umutama","Namukisa","Subject +, Partner +",2,"Filler_PC3",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject +, Partner +",2,"Filler_PC4",13,"Front",NA,"Front",NA,NA,"Front"
"Umutama","Namukisa","Subject +, Partner +",2,"Filler_PE1",13,"Front",NA,"Front","Back",NA,"Front"
"Umutama","Namukisa","Subject +, Partner +",2,"Filler_PE2",13,"Front",NA,"Front","Back",NA,"Front"
"Umutama","Namukisa","Subject +, Partner +",2,"Filler_PE3",13,"Front",NA,"Front","Front",NA,"Front"
"Umutama","Namukisa","Subject +, Partner +",2,"Filler_PE4",13,"Front",NA,"Front","Back",NA,"Front"
"Umutama","Namukisa","Subject +, Partner +",2,"Trial_1",13,"Back","Back","Front","Back","Back","Front"
"Umutama","Namukisa","Subject +, Partner +",2,"Trial_2",13,"Back","Back","Front","Back","Back","Front"
"Umutama","Namukisa","Subject +, Partner +",2,"Trial_3",13,"Front","Front","Back","Back","Front","Back"
"Umutama","Namukisa","Subject +, Partner +",2,"Trial_4",13,"Front","Front","Back","Front","Front","Back"
"Umutama","Namukisa","Subject +, Partner +",2,"Trial_5",13,"Back","Back","Front","Back","Back","Front"
"Umutama","Namukisa","Subject +, Partner +",2,"Trial_6",13,"Back","Back","Front","Back","Back","Front"
"Umutama","Namukisa","Subject +, Partner +",2,"Trial_7",13,"Front","Back","Front","Back","Front","Back"
"Umutama","Namukisa","Subject +, Partner +",2,"Trial_8",13,"Back","Back","Front","Back","Back","Front"
"Umutama","Namukisa","Subject +, Partner -",1,"Filler_PC1",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject +, Partner -",1,"Filler_PC2",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject +, Partner -",1,"Filler_PC3",13,"Front",NA,"Front",NA,NA,"Front"
"Umutama","Namukisa","Subject +, Partner -",1,"Filler_PC4",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject +, Partner -",1,"Filler_PE1",13,"Back",NA,"Back","Back",NA,"Back"
"Umutama","Namukisa","Subject +, Partner -",1,"Filler_PE2",13,"Front",NA,"Front","Back",NA,"Front"
"Umutama","Namukisa","Subject +, Partner -",1,"Filler_PE3",13,"Back",NA,"Back","Back",NA,"Back"
"Umutama","Namukisa","Subject +, Partner -",1,"Filler_PE4",13,"Front",NA,"Front","Front",NA,"Front"
"Umutama","Namukisa","Subject +, Partner -",1,"Trial_1",13,"Front","Back","Front","Back","Front","None"
"Umutama","Namukisa","Subject +, Partner -",1,"Trial_2",13,"Front","Back","Front","Back","Front","None"
"Umutama","Namukisa","Subject +, Partner -",1,"Trial_3",13,"Front","Front","Back","Front","Front","None"
"Umutama","Namukisa","Subject +, Partner -",1,"Trial_4",13,"Front","Front","Back","Front","Front","None"
"Umutama","Namukisa","Subject +, Partner -",1,"Trial_5",13,"Back","Back","Front","Back","Back","None"
"Umutama","Namukisa","Subject +, Partner -",1,"Trial_6",13,"Front","Front","Back","Front","Front","None"
"Umutama","Namukisa","Subject +, Partner -",1,"Trial_7",13,"Back","Back","Front","Back","Back","None"
"Umutama","Namukisa","Subject +, Partner -",1,"Trial_8",13,"Front","Front","Back","Front","Front","None"
"Umutama","Namukisa","Subject -, Partner +",3,"Filler_PC1",13,"Front",NA,"Front",NA,NA,"Front"
"Umutama","Namukisa","Subject -, Partner +",3,"Filler_PC2",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject -, Partner +",3,"Filler_PC3",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject -, Partner +",3,"Filler_PC4",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject -, Partner +",3,"Filler_PE1",13,"Back",NA,"Back","Back",NA,"Back"
"Umutama","Namukisa","Subject -, Partner +",3,"Filler_PE2",13,"Front",NA,"Front","Back",NA,"Front"
"Umutama","Namukisa","Subject -, Partner +",3,"Filler_PE3",13,"Back",NA,"Back","Back",NA,"Back"
"Umutama","Namukisa","Subject -, Partner +",3,"Filler_PE4",13,"Front",NA,"Front","Back",NA,"Front"
"Umutama","Namukisa","Subject -, Partner +",3,"Trial_1",13,"Front","Back","Front","Back","None","Front"
"Umutama","Namukisa","Subject -, Partner +",3,"Trial_2",13,"Front","Back","Front","Back","None","Front"
"Umutama","Namukisa","Subject -, Partner +",3,"Trial_3",13,"Front","Back","Front","Back","None","Front"
"Umutama","Namukisa","Subject -, Partner +",3,"Trial_4",13,"Front","Back","Front","Back","None","Front"
"Umutama","Namukisa","Subject -, Partner +",3,"Trial_5",13,"Front","Back","Front","Back","None","Front"
"Umutama","Namukisa","Subject -, Partner +",3,"Trial_6",13,"Front","Back","Front","Back","None","Front"
"Umutama","Namukisa","Subject -, Partner +",3,"Trial_7",13,"Front","Back","Front","Back","None","Front"
"Umutama","Namukisa","Subject -, Partner +",3,"Trial_8",13,"Front","Back","Front","Back","None","Front"
"Umutama","Namukisa","Subject -, Partner -",4,"Filler_PC1",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject -, Partner -",4,"Filler_PC2",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject -, Partner -",4,"Filler_PC3",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject -, Partner -",4,"Filler_PC4",13,"Back",NA,"Back",NA,NA,"Back"
"Umutama","Namukisa","Subject -, Partner -",4,"Filler_PE1",13,"Back",NA,"Back","Back",NA,"Back"
"Umutama","Namukisa","Subject -, Partner -",4,"Filler_PE2",13,"Front",NA,"Front","Back",NA,"Front"
"Umutama","Namukisa","Subject -, Partner -",4,"Filler_PE3",13,"Back",NA,"Back","Back",NA,"Back"
"Umutama","Namukisa","Subject -, Partner -",4,"Filler_PE4",13,"Front",NA,"Front","Back",NA,"Front"
"Umutama","Namukisa","Subject -, Partner -",4,"Trial_1",13,"Front","Back","Front","Back","None","None"
"Umutama","Namukisa","Subject -, Partner -",4,"Trial_2",13,NA,"Back","Front","Back","None","None"
"Umutama","Namukisa","Subject -, Partner -",4,"Trial_3",13,"Front","Back","Front","Back","None","None"
"Umutama","Namukisa","Subject -, Partner -",4,"Trial_4",13,"Front","Back","Front","Back","None","None"
"Umutama","Namukisa","Subject -, Partner -",4,"Trial_5",13,NA,"Back","Front","Back","None","None"
"Umutama","Namukisa","Subject -, Partner -",4,"Trial_6",13,NA,"Back","Front","Back","None","None"
"Umutama","Namukisa","Subject -, Partner -",4,"Trial_7",13,NA,"Back","Front","Back","None","None"
"Umutama","Namukisa","Subject -, Partner -",4,"Trial_8",13,"Front","Back","Front","Back","None","None"
"Yoyo","Rambo","Subject +, Partner +",4,"Filler_PC1",11,"Back",NA,"Back",NA,NA,"Back"
"Yoyo","Rambo","Subject +, Partner +",4,"Filler_PC2",11,"Back",NA,"Back",NA,NA,"Back"
"Yoyo","Rambo","Subject +, Partner +",4,"Filler_PC3",11,"Back",NA,"Back",NA,NA,"Back"
"Yoyo","Rambo","Subject +, Partner +",4,"Filler_PC4",11,"Front",NA,"Front",NA,NA,"Front"
"Yoyo","Rambo","Subject +, Partner +",4,"Filler_PE1",11,"Front",NA,"Front","Back",NA,"Front"
"Yoyo","Rambo","Subject +, Partner +",4,"Filler_PE2",11,"Back",NA,"Back","Back",NA,"Back"
"Yoyo","Rambo","Subject +, Partner +",4,"Filler_PE3",11,"Front",NA,"Front","Back",NA,"Front"
"Yoyo","Rambo","Subject +, Partner +",4,"Filler_PE4",11,"Back",NA,"Back","Back",NA,"Back"
"Yoyo","Rambo","Subject +, Partner +",4,"Trial_1",11,"Back","Back","Front","Back","Back","Front"
"Yoyo","Rambo","Subject +, Partner +",4,"Trial_2",11,"Back","Back","Front","Front","Back","Front"
"Yoyo","Rambo","Subject +, Partner +",4,"Trial_3",11,"Front","Front","Back","Back","Front","Back"
"Yoyo","Rambo","Subject +, Partner +",4,"Trial_4",11,"Front","Front","Back","Back","Front","Back"
"Yoyo","Rambo","Subject +, Partner +",4,"Trial_5",11,"Back","Back","Front","Back","Back","Front"
"Yoyo","Rambo","Subject +, Partner +",4,"Trial_6",11,"Front","Front","Back","Back","Front","Back"
"Yoyo","Rambo","Subject +, Partner +",4,"Trial_7",11,"Front","Front","Back","Back","Front","Back"
"Yoyo","Rambo","Subject +, Partner +",4,"Trial_8",11,"Back","Back","Front","Back","Back","Front"
"Yoyo","Rambo","Subject +, Partner -",3,"Filler_PC1",11,"Front",NA,"Front",NA,NA,"Front"
"Yoyo","Rambo","Subject +, Partner -",3,"Filler_PC2",11,"Back",NA,"Back",NA,NA,"Back"
"Yoyo","Rambo","Subject +, Partner -",3,"Filler_PC3",11,"Front",NA,"Front",NA,NA,"Front"
"Yoyo","Rambo","Subject +, Partner -",3,"Filler_PC4",11,"Back",NA,"Back",NA,NA,"Back"
"Yoyo","Rambo","Subject +, Partner -",3,"Filler_PE1",11,"Back",NA,"Back","Back",NA,"Back"
"Yoyo","Rambo","Subject +, Partner -",3,"Filler_PE2",11,"Front",NA,"Front","Back",NA,"Front"
"Yoyo","Rambo","Subject +, Partner -",3,"Filler_PE3",11,"Back",NA,"Back","Back",NA,"Back"
"Yoyo","Rambo","Subject +, Partner -",3,"Filler_PE4",11,"Back",NA,"Back","Front",NA,"Back"
"Yoyo","Rambo","Subject +, Partner -",3,"Trial_1",11,"Front","Front","Back","Front","Front","None"
"Yoyo","Rambo","Subject +, Partner -",3,"Trial_2",11,"Front","Front","Back","Front","Front","None"
"Yoyo","Rambo","Subject +, Partner -",3,"Trial_3",11,"Back","Front","Back","Back","Back","None"
"Yoyo","Rambo","Subject +, Partner -",3,"Trial_4",11,"Back","Back","Front","Back","Back","None"
"Yoyo","Rambo","Subject +, Partner -",3,"Trial_5",11,"Front","Front","Back","Front","Front","None"
"Yoyo","Rambo","Subject +, Partner -",3,"Trial_6",11,"Back","Back","Front","Back","Back","None"
"Yoyo","Rambo","Subject +, Partner -",3,"Trial_7",11,"Back","Back","Front","Back","Back","None"
"Yoyo","Rambo","Subject +, Partner -",3,"Trial_8",11,"Front","Front","Back","Front","Front","None"
"Yoyo","Rambo","Subject -, Partner +",1,"Filler_PC1",11,"Back",NA,"Back",NA,NA,"Back"
"Yoyo","Rambo","Subject -, Partner +",1,"Filler_PC2",11,"Front",NA,"Front",NA,NA,"Front"
"Yoyo","Rambo","Subject -, Partner +",1,"Filler_PC3",11,"Back",NA,"Back",NA,NA,"Back"
"Yoyo","Rambo","Subject -, Partner +",1,"Filler_PC4",11,"Front",NA,"Front",NA,NA,"Front"
"Yoyo","Rambo","Subject -, Partner +",1,"Filler_PE1",11,"Front",NA,"Front","Front",NA,"Front"
"Yoyo","Rambo","Subject -, Partner +",1,"Filler_PE2",11,"Back",NA,"Back","Back",NA,"Back"
"Yoyo","Rambo","Subject -, Partner +",1,"Filler_PE3",11,"Front",NA,"Front","Back",NA,"Front"
"Yoyo","Rambo","Subject -, Partner +",1,"Filler_PE4",11,"Back",NA,"Back","Back",NA,"Back"
"Yoyo","Rambo","Subject -, Partner +",1,"Trial_1",11,"Front","Back","Front","Back","None","Front"
"Yoyo","Rambo","Subject -, Partner +",1,"Trial_2",11,"Back","Front","Back","Back","None","Back"
"Yoyo","Rambo","Subject -, Partner +",1,"Trial_3",11,"Front","Back","Front","Back","None","Front"
"Yoyo","Rambo","Subject -, Partner +",1,"Trial_4",11,"Back","Front","Back","Back","None","Back"
"Yoyo","Rambo","Subject -, Partner +",1,"Trial_5",11,"Front","Back","Front","Back","None","Front"
"Yoyo","Rambo","Subject -, Partner +",1,"Trial_6",11,"Front","Back","Front","Back","None","Front"
"Yoyo","Rambo","Subject -, Partner +",1,"Trial_7",11,"Front","Back","Front","Back","None","Front"
"Yoyo","Rambo","Subject -, Partner +",1,"Trial_8",11,"Front","Back","Front","Back","None","Front"
"Yoyo","Rutoto","Subject -, Partner -",2,"Filler_PC1",11,"Back",NA,"Back",NA,NA,"Back"
"Yoyo","Rutoto","Subject -, Partner -",2,"Filler_PC2",11,"Back",NA,"Back",NA,NA,"Back"
"Yoyo","Rutoto","Subject -, Partner -",2,"Filler_PC3",11,"Front",NA,"Front",NA,NA,"Front"
"Yoyo","Rutoto","Subject -, Partner -",2,"Filler_PC4",11,"Back",NA,"Back",NA,NA,"Back"
"Yoyo","Rutoto","Subject -, Partner -",2,"Filler_PE1",11,"Back",NA,"Back","Back",NA,"Back"
"Yoyo","Rutoto","Subject -, Partner -",2,"Filler_PE2",11,"Front",NA,"Front","Back",NA,"Front"
"Yoyo","Rutoto","Subject -, Partner -",2,"Filler_PE3",11,"Back",NA,"Back","Front",NA,"Back"
"Yoyo","Rutoto","Subject -, Partner -",2,"Filler_PE4",11,"Front",NA,"Front","Back",NA,"Front"
"Yoyo","Rutoto","Subject -, Partner -",2,"Trial_1",11,NA,"Back","Front","Back","None","None"
"Yoyo","Rutoto","Subject -, Partner -",2,"Trial_2",11,"Front","Back","Front","Back","None","None"
"Yoyo","Rutoto","Subject -, Partner -",2,"Trial_3",11,NA,"Back","Front","Back","None","None"
"Yoyo","Rutoto","Subject -, Partner -",2,"Trial_4",11,"Front","Back","Front","Back","None","None"
"Yoyo","Rutoto","Subject -, Partner -",2,"Trial_5",11,"Front","Back","Front","Front","None","None"
"Yoyo","Rutoto","Subject -, Partner -",2,"Trial_6",11,NA,"Back","Front","Front","None","None"
"Yoyo","Rutoto","Subject -, Partner -",2,"Trial_7",11,"Front","Front","Back","Back","None","None"
"Yoyo","Rutoto","Subject -, Partner -",2,"Trial_8",11,NA,"Back","Front","Back","None","None"
